categories,name,rating,review_count,location,coordinates,city
"['Specialty Food', 'Bakeries', 'Donuts']",Mandato Bakery,4.5,28,"{'address1': '7220 3rd Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7220 3rd Ave', 'Brooklyn, NY 11209']}","{'latitude': 40.63303, 'longitude': -74.02731}",NewYork
"['Colombian', 'Food Trucks']",Que Arepa,4.5,7,"{'address1': '84-01 37th Ave', 'address2': '', 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['84-01 37th Ave', 'Jackson Heights, NY 11372']}","{'latitude': 40.7502, 'longitude': -73.88219}",NewYork
"['Beer, Wine & Spirits']",Transit Wine & Spirits,4.5,7,"{'address1': '2 Pennsylvania Plaza', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['2 Pennsylvania Plaza', 'New York, NY 10001']}","{'latitude': 40.750072407986124, 'longitude': -73.99220260000462}",NewYork
"['Mediterranean', 'Desserts', 'Seafood']",White Olive,4.5,7,"{'address1': '39 W 55th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['39 W 55th St', 'New York, NY 10019']}","{'latitude': 40.76253356913991, 'longitude': -73.97660198800082}",NewYork
"['Salad', 'Pizza', 'Pasta Shops']",Zeppole Pizzeria,4.5,7,"{'address1': '288 Kings Hwy', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['288 Kings Hwy', 'Brooklyn, NY 11223']}","{'latitude': 40.605022, 'longitude': -73.9798396}",NewYork
"['Beer, Wine & Spirits']",Beer Barrel,4.5,7,"{'address1': '52 Willoughby St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['52 Willoughby St', 'Brooklyn, NY 11201']}","{'latitude': 40.692039, 'longitude': -73.9868483}",NewYork
"['Coffee & Tea', 'Pool Halls', 'Bars']",Blue Storm,4.5,23,"{'address1': '13541 37th Ave', 'address2': 'Unit 1R', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['13541 37th Ave', 'Unit 1R', 'Flushing, NY 11354']}","{'latitude': 40.7615732, 'longitude': -73.831754}",NewYork
"['Creperies', 'Coffee & Tea', 'Breakfast & Brunch']",Village Creperie,4.5,23,"{'address1': '445 East 9th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['445 East 9th St', 'New York, NY 10009']}","{'latitude': 40.727463, 'longitude': -73.98284}",NewYork
"['Juice Bars & Smoothies', 'Beverage Store']",Juicy Mama,4.5,23,"{'address1': '253 Schenectady Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['253 Schenectady Ave', 'Brooklyn, NY 11213']}","{'latitude': 40.66996, 'longitude': -73.93354}",NewYork
"['Middle Eastern', 'Food Trucks', 'Halal']",Adel's Famous Halal Food,4.5,515,"{'address1': '49th & 6th', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['49th & 6th', 'New York, NY 10019']}","{'latitude': 40.75927857933082, 'longitude': -73.98087907274463}",NewYork
"['Thai', 'Coffee & Tea', 'Noodles']",Bangklyn East Harlem,4.5,149,"{'address1': '2051 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2051 2nd Ave', 'New York, NY 10029']}","{'latitude': 40.7903, 'longitude': -73.94307}",NewYork
"['Fruits & Veggies', 'Juice Bars & Smoothies', 'Grocery']",Nathans Farm,4.5,16,"{'address1': '829 Manhattan Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['829 Manhattan Ave', 'Brooklyn, NY 11222']}","{'latitude': 40.72846, 'longitude': -73.95377}",NewYork
"['American (Traditional)', 'Burgers', 'Food Delivery Services']",Handsome Hank’s,4.5,16,"{'address1': '45-14 48th Ave', 'address2': '', 'address3': None, 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['45-14 48th Ave', 'Woodside, NY 11377']}","{'latitude': 40.7393982724189, 'longitude': -73.9198396021421}",NewYork
"['Italian', 'Pasta Shops']",The Pasta Boss,4.5,32,"{'address1': '149 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['149 Mulberry St', 'New York, NY 10013']}","{'latitude': 40.71904153293925, 'longitude': -73.9975553}",NewYork
['Bubble Tea'],The Whale Tea - Hoboken,4.5,16,"{'address1': '303B 1st St', 'address2': '', 'address3': None, 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['303B 1st St', 'Hoboken, NJ 07030']}","{'latitude': 40.738021, 'longitude': -74.034905}",NewYork
"['Mexican', 'Desserts', 'Breakfast & Brunch']",Pueblo Magico,4.5,80,"{'address1': '80 Leonardville Rd', 'address2': '', 'address3': None, 'city': 'Belford', 'zip_code': '07718', 'country': 'US', 'state': 'NJ', 'display_address': ['80 Leonardville Rd', 'Belford, NJ 07718']}","{'latitude': 40.41456833, 'longitude': -74.09437333}",NewYork
"['Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",Paleteria Fernandez,4.5,98,"{'address1': '33 N Main St', 'address2': '', 'address3': '', 'city': 'Port Chester', 'zip_code': '10573', 'country': 'US', 'state': 'NY', 'display_address': ['33 N Main St', 'Port Chester, NY 10573']}","{'latitude': 41.00110288277033, 'longitude': -73.66285396429409}",NewYork
"['Bakeries', 'Cafes', 'Donuts']",Croffle House,4.5,294,"{'address1': '40-17 149th Pl', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['40-17 149th Pl', 'Flushing, NY 11354']}","{'latitude': 40.762998, 'longitude': -73.814836}",NewYork
"['Beer, Wine & Spirits']",The Natural Wine Company,4.5,41,"{'address1': '211 N 11th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['211 N 11th St', 'Brooklyn, NY 11211']}","{'latitude': 40.718925, 'longitude': -73.953095}",NewYork
['Seafood Markets'],B & K Fish Mini Market,4.5,25,"{'address1': '1161 Broadway', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1161 Broadway', 'Brooklyn, NY 11221']}","{'latitude': 40.693038570076, 'longitude': -73.928180783987}",NewYork
"['Desserts', 'Acai Bowls', 'Sandwiches']",Café Mauro,4.5,75,"{'address1': '207 Ridge Rd', 'address2': None, 'address3': '', 'city': 'North Arlington', 'zip_code': '07031', 'country': 'US', 'state': 'NJ', 'display_address': ['207 Ridge Rd', 'North Arlington, NJ 07031']}","{'latitude': 40.7883168, 'longitude': -74.1337437}",NewYork
"['Bubble Tea', 'Juice Bars & Smoothies', 'Taiwanese']",I’Milky - Williamsburg,4.5,59,"{'address1': '142 N 6th St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['142 N 6th St', 'Brooklyn, NY 11249']}","{'latitude': 40.71758, 'longitude': -73.959}",NewYork
"['Juice Bars & Smoothies', 'Acai Bowls', 'Soup']",SoBol - Bell Boulevard,4.5,34,"{'address1': '39-22 Bell Blvd', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['39-22 Bell Blvd', 'Queens, NY 11361']}","{'latitude': 40.7646, 'longitude': -73.77182}",NewYork
['Bubble Tea'],Gong Cha,4.5,68,"{'address1': '1 Garden State Plaza Blvd', 'address2': 'Ste 9211', 'address3': None, 'city': 'Paramus', 'zip_code': '07652', 'country': 'US', 'state': 'NJ', 'display_address': ['1 Garden State Plaza Blvd', 'Ste 9211', 'Paramus, NJ 07652']}","{'latitude': 40.916919, 'longitude': -74.076579}",NewYork
"['Coffee & Tea', 'Gelato']",Figo Il Gelato Italiano​ - Queens,4.5,147,"{'address1': '2902 23rd Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2902 23rd Ave', 'Astoria, NY 11105']}","{'latitude': 40.7748655, 'longitude': -73.913842}",NewYork
"['Bubble Tea', 'Desserts', 'Asian Fusion']",Mr.Buncha,4.5,70,"{'address1': '4509 40th St', 'address2': None, 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['4509 40th St', 'Sunnyside, NY 11104']}","{'latitude': 40.74329321703039, 'longitude': -73.9242541}",NewYork
['Ice Cream & Frozen Yogurt'],Mike's Ice Cream,4.5,54,"{'address1': '1540 Paterson Plank Rd', 'address2': '', 'address3': None, 'city': 'Secaucus', 'zip_code': '07094', 'country': 'US', 'state': 'NJ', 'display_address': ['1540 Paterson Plank Rd', 'Secaucus, NJ 07094']}","{'latitude': 40.7991363108158, 'longitude': -74.0584208071232}",NewYork
"['Grocery', 'Organic Stores', 'Health Markets']",Whole Foods Market,4.5,9,"{'address1': '500 Chestnut Ridge Rd', 'address2': '', 'address3': None, 'city': 'Woodcliff Lake', 'zip_code': '07458', 'country': 'US', 'state': 'NJ', 'display_address': ['500 Chestnut Ridge Rd', 'Woodcliff Lake, NJ 07458']}","{'latitude': 41.0426656, 'longitude': -74.0714826}",NewYork
"['Beer, Wine & Spirits']","Nunny's Liquor, Inc",4.5,9,"{'address1': '59-63 69th St', 'address2': '', 'address3': '', 'city': 'Maspeth', 'zip_code': '11378', 'country': 'US', 'state': 'NY', 'display_address': ['59-63 69th St', 'Maspeth, NY 11378']}","{'latitude': 40.721611175694676, 'longitude': -73.89266962278901}",NewYork
['Bakeries'],Chip City - Sunnyside,4.5,36,"{'address1': '45-05 40th St', 'address2': None, 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['45-05 40th St', 'Sunnyside, NY 11104']}","{'latitude': 40.74339386402398, 'longitude': -73.92419033542815}",NewYork
"['Beer, Wine & Spirits']",Aged Cork Wine & Spirits,4.5,9,"{'address1': '2237 Central Park Ave', 'address2': None, 'address3': None, 'city': 'Yonkers', 'zip_code': '10710', 'country': 'US', 'state': 'NY', 'display_address': ['2237 Central Park Ave', 'Yonkers, NY 10710']}","{'latitude': 40.9755528, 'longitude': -73.8336131}",NewYork
"['Halal', 'Food Trucks']",Shah's Halal Food,4.5,27,"{'address1': '4520-4698 46th St', 'address2': '', 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['4520-4698 46th St', 'Sunnyside, NY 11104']}","{'latitude': 40.7419122977856, 'longitude': -73.9195425573355}",NewYork
"['Mediterranean', 'Desserts', 'Wraps']",Hummus Republic,4.5,9,"{'address1': '2 Journal Square Plz', 'address2': '', 'address3': None, 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['2 Journal Square Plz', 'Jersey City, NJ 07306']}","{'latitude': 40.73328172243359, 'longitude': -74.06350024044514}",NewYork
['Juice Bars & Smoothies'],Sip n sweet,4.5,9,"{'address1': '57 Sip Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['57 Sip Ave', 'Jersey City, NJ 07306']}","{'latitude': 40.73031, 'longitude': -74.06199}",NewYork
['Breweries'],Departed Soles Brewing Company,4.5,148,"{'address1': '150 Bay St', 'address2': 'Ste 2A', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['150 Bay St', 'Ste 2A', 'Jersey City, NJ 07302']}","{'latitude': 40.72081, 'longitude': -74.03972}",NewYork
"['Beer, Wine & Spirits']",The Corkery,4.5,47,"{'address1': '15 Bridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['15 Bridge St', 'New York, NY 10004']}","{'latitude': 40.703703, 'longitude': -74.0128818}",NewYork
"['Japanese', 'Sushi Bars', 'Poke']",Kealoha Sushi & Poke Bowl,4.5,125,"{'address1': '330 E 53rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['330 E 53rd St', 'New York, NY 10022']}","{'latitude': 40.7561010455144, 'longitude': -73.9660321176052}",NewYork
"['Coffee & Tea', 'Tabletop Games', 'Beer Bar']",Hex & Company,4.5,78,"{'address1': '2911 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2911 Broadway', 'New York, NY 10025']}","{'latitude': 40.806595775543094, 'longitude': -73.9652416705522}",NewYork
"['Desserts', 'Bakeries', 'Ice Cream & Frozen Yogurt']",Antepli Baklava,4.5,78,"{'address1': '7216 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7216 5th Ave', 'Brooklyn, NY 11209']}","{'latitude': 40.63132, 'longitude': -74.02206}",NewYork
"['Grocery', 'Herbs & Spices']",Duals Natural,4.5,156,"{'address1': '91 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['91 1st Ave', 'New York, NY 10003']}","{'latitude': 40.7262, 'longitude': -73.98655}",NewYork
['Ice Cream & Frozen Yogurt'],Uncle Louie G,4.5,20,"{'address1': '55-01 69th St', 'address2': None, 'address3': '', 'city': 'Maspeth', 'zip_code': '11378', 'country': 'US', 'state': 'NY', 'display_address': ['55-01 69th St', 'Maspeth, NY 11378']}","{'latitude': 40.5864027918082, 'longitude': -73.8157922154999}",NewYork
"['Bubble Tea', 'Coffee & Tea', 'Desserts']",Cafe Teasia,4.5,100,"{'address1': '1 S Ave E', 'address2': '', 'address3': None, 'city': 'Cranford', 'zip_code': '07016', 'country': 'US', 'state': 'NJ', 'display_address': ['1 S Ave E', 'Cranford, NJ 07016']}","{'latitude': 40.65469, 'longitude': -74.30495}",NewYork
"['Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",Uncle Louie G Keyport,4.5,40,"{'address1': '46 W Front St', 'address2': '', 'address3': '', 'city': 'Keyport', 'zip_code': '07735', 'country': 'US', 'state': 'NJ', 'display_address': ['46 W Front St', 'Keyport, NJ 07735']}","{'latitude': 40.4369523, 'longitude': -74.2035597}",NewYork
['Ice Cream & Frozen Yogurt'],Daniela's Ice Cream,4.5,31,"{'address1': '234 Closter Dock Rd', 'address2': '', 'address3': None, 'city': 'Closter', 'zip_code': '07624', 'country': 'US', 'state': 'NJ', 'display_address': ['234 Closter Dock Rd', 'Closter, NJ 07624']}","{'latitude': 40.97248, 'longitude': -73.96109}",NewYork
"['Desserts', 'Ice Cream & Frozen Yogurt']",Ralph's Famous Italian Ices,4.5,42,"{'address1': '12-48 Clintonville St', 'address2': '', 'address3': '', 'city': 'Whitestone', 'zip_code': '11357', 'country': 'US', 'state': 'NY', 'display_address': ['12-48 Clintonville St', 'Whitestone, NY 11357']}","{'latitude': 40.78987, 'longitude': -73.8120299}",NewYork
"['Beer, Wine & Spirits']",Hakerem Wine And Liquor,4.5,11,"{'address1': '14122 Jewel Ave', 'address2': None, 'address3': None, 'city': 'Flushing', 'zip_code': '11367', 'country': 'US', 'state': 'NY', 'display_address': ['14122 Jewel Ave', 'Flushing, NY 11367']}","{'latitude': 40.729607, 'longitude': -73.823947}",NewYork
"['Fruits & Veggies', 'Health Markets', 'Organic Stores']",Sobsey's Produce,4.5,55,"{'address1': '92 Bloomfield St', 'address2': '', 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['92 Bloomfield St', 'Hoboken, NJ 07030']}","{'latitude': 40.7373366, 'longitude': -74.0319476}",NewYork
['Coffee & Tea'],Starbucks,4.5,11,"{'address1': '34 Hudson Yards', 'address2': 'Ste B', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['34 Hudson Yards', 'Ste B', 'New York, NY 10001']}","{'latitude': 40.7529369, 'longitude': -74.0005571}",NewYork
"['Vegan', 'Cafes', 'Juice Bars & Smoothies']",The Power Plant Cafe by BoyceMode,4.5,11,"{'address1': '60 Christopher Columbus Dr', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['60 Christopher Columbus Dr', 'Jersey City, NJ 07302']}","{'latitude': 40.718804, 'longitude': -74.03936}",NewYork
"['Beer, Wine & Spirits']",Sanctuary Of Spirits,4.5,11,"{'address1': '476 Onderdonk Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['476 Onderdonk Ave', 'Ridgewood, NY 11385']}","{'latitude': 40.70652, 'longitude': -73.91198}",NewYork
"['Beer, Wine & Spirits']",Gramercy Wine Cellars,4.5,22,"{'address1': '236 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['236 3rd Ave', 'New York, NY 10003']}","{'latitude': 40.7367263, 'longitude': -73.9848779}",NewYork
"['Beer Bar', 'Breweries']",EBBS,4.5,22,"{'address1': '182 N 8th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['182 N 8th St', 'Brooklyn, NY 11211']}","{'latitude': 40.71790134856336, 'longitude': -73.95652838051319}",NewYork
"['Cuban', 'Coffee & Tea', 'Breakfast & Brunch']",Benny's Cuban Café,4.5,11,"{'address1': '71-28 Fresh Pond Rd', 'address2': '', 'address3': None, 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['71-28 Fresh Pond Rd', 'Ridgewood, NY 11385']}","{'latitude': 40.7009023438821, 'longitude': -73.8947993}",NewYork
"['Chicken Wings', 'Bubble Tea']",Lil M Bubble Tea,4.5,11,"{'address1': '1764 Victory Blvd', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['1764 Victory Blvd', 'Staten Island, NY 10314']}","{'latitude': 40.61316851339699, 'longitude': -74.12230685029567}",NewYork
"['Delis', 'Juice Bars & Smoothies']",Fresh 2 Go,4.5,11,"{'address1': '104-02 Liberty Ave', 'address2': '', 'address3': None, 'city': 'Ozone Park', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['104-02 Liberty Ave', 'Ozone Park, NY 11417']}","{'latitude': 40.68184, 'longitude': -73.83677}",NewYork
"['Beer, Wine & Spirits']",Spring Creek Wine & Liquor,4.5,11,"{'address1': '1368 Pennsylvania Ave', 'address2': '', 'address3': '', 'city': 'East New York', 'zip_code': '11239', 'country': 'US', 'state': 'NY', 'display_address': ['1368 Pennsylvania Ave', 'East New York, NY 11239']}","{'latitude': 40.6467415496684, 'longitude': -73.8834722574399}",NewYork
