categories,name,rating,review_count,location,coordinates,city
"['Pizza', 'Chicken Wings', 'Burgers']",Max Pizza,4.5,10,"{'address1': '275 S Sheridan Blvd', 'address2': 'Ste 110', 'address3': None, 'city': 'Lakewood', 'zip_code': '80226', 'country': 'US', 'state': 'CO', 'display_address': ['275 S Sheridan Blvd', 'Ste 110', 'Lakewood, CO 80226']}","{'latitude': 39.712507, 'longitude': -105.054815}",Denver
"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",Mr. Egg,4.5,211,"{'address1': '7310 Washington St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80229', 'country': 'US', 'state': 'CO', 'display_address': ['7310 Washington St', 'Denver, CO 80229']}","{'latitude': 39.8292506, 'longitude': -104.977107}",Denver
"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']",Dry Storage,4.5,38,"{'address1': '3601 Arapahoe Ave', 'address2': 'Unit D-181', 'address3': None, 'city': 'Boulder', 'zip_code': '80303', 'country': 'US', 'state': 'CO', 'display_address': ['3601 Arapahoe Ave', 'Unit D-181', 'Boulder, CO 80303']}","{'latitude': 40.01498807946342, 'longitude': -105.24749247450633}",Denver
"['Lebanese', 'Mediterranean', 'Pizza']",Amir Grill,4.5,335,"{'address1': '103 N Rubey Dr', 'address2': '', 'address3': '', 'city': 'Golden', 'zip_code': '80403', 'country': 'US', 'state': 'CO', 'display_address': ['103 N Rubey Dr', 'Golden, CO 80403']}","{'latitude': 39.76517, 'longitude': -105.23248}",Denver
['Pizza'],Infinitus Pie,4.5,414,"{'address1': '145 Nickel St', 'address2': '', 'address3': None, 'city': 'Broomfield', 'zip_code': '80020', 'country': 'US', 'state': 'CO', 'display_address': ['145 Nickel St', 'Broomfield, CO 80020']}","{'latitude': 39.9195006257295, 'longitude': -105.088905450055}",Denver
"['Pizza', 'Burgers', 'Sandwiches']",Woody's Woodfired Pizza & Watering Hole,4.5,1160,"{'address1': '1305 Washington Ave', 'address2': '', 'address3': '', 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['1305 Washington Ave', 'Golden, CO 80401']}","{'latitude': 39.7544760997358, 'longitude': -105.220231929571}",Denver
"['Tacos', 'Breakfast & Brunch', 'Chicken Wings']",Sonny's Tacos,4.5,28,"{'address1': '2200 Market St', 'address2': 'Ste 114', 'address3': None, 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['2200 Market St', 'Ste 114', 'Denver, CO 80205']}","{'latitude': 39.75567, 'longitude': -104.99058}",Denver
"['Ethiopian', 'Coffee & Tea', 'Desserts']",Eatopia Ethiopia Food & Coffee,4.5,28,"{'address1': '1030 Havana St', 'address2': 'Unit A', 'address3': '', 'city': 'Aurora', 'zip_code': '80010', 'country': 'US', 'state': 'CO', 'display_address': ['1030 Havana St', 'Unit A', 'Aurora, CO 80010']}","{'latitude': 39.7314147, 'longitude': -104.8650726}",Denver
['Thai'],Aung's Bangkok Cafe,4.5,484,"{'address1': '1225 E Hampden Ave', 'address2': '', 'address3': '', 'city': 'Englewood', 'zip_code': '80113', 'country': 'US', 'state': 'CO', 'display_address': ['1225 E Hampden Ave', 'Englewood, CO 80113']}","{'latitude': 39.6532549, 'longitude': -104.9732469}",Denver
['Vietnamese'],Golden Pho & Grill,4.5,79,"{'address1': '1036 S Federal Blvd', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80219', 'country': 'US', 'state': 'CO', 'display_address': ['1036 S Federal Blvd', 'Denver, CO 80219']}","{'latitude': 39.6980515, 'longitude': -105.0246582}",Denver
"['Ice Cream & Frozen Yogurt', 'Breakfast & Brunch', 'Desserts']",The Pasty Republic,4.5,120,"{'address1': '4166 Tennyson St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['4166 Tennyson St', 'Denver, CO 80212']}","{'latitude': 39.773796, 'longitude': -105.04372}",Denver
"['Polish', 'Food Trucks']",Pierogies Factory,4.5,23,"{'address1': '7961 S Broadway', 'address2': 'Ste B', 'address3': None, 'city': 'Littleton', 'zip_code': '80122', 'country': 'US', 'state': 'CO', 'display_address': ['7961 S Broadway', 'Ste B', 'Littleton, CO 80122']}","{'latitude': 39.57127, 'longitude': -104.98967}",Denver
"['Ice Cream & Frozen Yogurt', 'Sandwiches', 'Bakeries']",Eats & Sweets,4.5,156,"{'address1': '401 S Public Rd', 'address2': '', 'address3': '', 'city': 'Lafayette', 'zip_code': '80026', 'country': 'US', 'state': 'CO', 'display_address': ['401 S Public Rd', 'Lafayette, CO 80026']}","{'latitude': 39.9952589, 'longitude': -105.0904803}",Denver
['American (Traditional)'],West Saloon & Kitchen ,4.5,504,"{'address1': '501 16th St Mall', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['501 16th St Mall', 'Denver, CO 80202']}","{'latitude': 39.74403, 'longitude': -104.99044}",Denver
['Barbeque'],Wayne's Smoke Shack,4.5,318,"{'address1': '406 Center Dr', 'address2': '', 'address3': '', 'city': 'Superior', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['406 Center Dr', 'Superior, CO 80027']}","{'latitude': 39.9573685889183, 'longitude': -105.171295697398}",Denver
['Vietnamese'],Pho T J,4.5,190,"{'address1': '702 E Bridge St', 'address2': '', 'address3': '', 'city': 'Brighton', 'zip_code': '80601', 'country': 'US', 'state': 'CO', 'display_address': ['702 E Bridge St', 'Brighton, CO 80601']}","{'latitude': 39.986509, 'longitude': -104.813746}",Denver
"['Sushi Bars', 'Japanese']",Orion Sushi,4.5,113,"{'address1': '11068 W Jewell Ave', 'address2': 'Ste C-9', 'address3': None, 'city': 'Lakewood', 'zip_code': '80232', 'country': 'US', 'state': 'CO', 'display_address': ['11068 W Jewell Ave', 'Ste C-9', 'Lakewood, CO 80232']}","{'latitude': 39.680823, 'longitude': -105.121633}",Denver
['Pizza'],Blue Pan Pizza,4.5,794,"{'address1': '3934 W 32nd Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['3934 W 32nd Ave', 'Denver, CO 80212']}","{'latitude': 39.761971, 'longitude': -105.038949}",Denver
"['Seafood', 'Cajun/Creole']",Yabby Hut,4.5,36,"{'address1': '6735 W Colfax Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80214', 'country': 'US', 'state': 'CO', 'display_address': ['6735 W Colfax Ave', 'Denver, CO 80214']}","{'latitude': 39.74057, 'longitude': -105.07121}",Denver
"['Breakfast & Brunch', 'French', 'Bakeries']",Le French Cafe,4.5,188,"{'address1': '2525 Arapahoe Ave', 'address2': 'Unit C1', 'address3': None, 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['2525 Arapahoe Ave', 'Unit C1', 'Boulder, CO 80302']}","{'latitude': 40.015203, 'longitude': -105.262639}",Denver
"['Pizza', 'Italian']",Blue Pan Pizza,4.5,687,"{'address1': '3509 E 12th Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80206', 'country': 'US', 'state': 'CO', 'display_address': ['3509 E 12th Ave', 'Denver, CO 80206']}","{'latitude': 39.735349, 'longitude': -104.945823}",Denver
"['Breakfast & Brunch', 'Diners']",PJs Diner,4.5,390,"{'address1': '1619 Coalton Rd', 'address2': '', 'address3': '', 'city': 'Superior', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['1619 Coalton Rd', 'Superior, CO 80027']}","{'latitude': 39.929025, 'longitude': -105.1493478}",Denver
['Seafood'],Water Grill - Denver,4.5,217,"{'address1': '1691 Market St', 'address2': None, 'address3': None, 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1691 Market St', 'Denver, CO 80202']}","{'latitude': 39.750825492350934, 'longitude': -104.9973349}",Denver
"['Vietnamese', 'Noodles']",Pho 888 Vietnamese Noodle & Grill,4.5,789,"{'address1': '539 N Sable Blvd', 'address2': '', 'address3': '', 'city': 'Aurora', 'zip_code': '80011', 'country': 'US', 'state': 'CO', 'display_address': ['539 N Sable Blvd', 'Aurora, CO 80011']}","{'latitude': 39.7243221709983, 'longitude': -104.820697364357}",Denver
['Ramen'],JINYA Ramen Bar - Denver,4.5,411,"{'address1': '1710 Wynkoop St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1710 Wynkoop St', 'Denver, CO 80202']}","{'latitude': 39.75294207548334, 'longitude': -104.999077233977}",Denver
"['Bakeries', 'Meat Shops', 'Food Court']",The Denver Central Market,4.5,540,"{'address1': '2669 Larimer St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['2669 Larimer St', 'Denver, CO 80205']}","{'latitude': 39.75936357492905, 'longitude': -104.98454807433254}",Denver
"['Brewpubs', 'American (Traditional)']",Westbound & Down Mill,4.5,13,"{'address1': '2755 Dagny Way', 'address2': 'Ste 101', 'address3': None, 'city': 'Lafayette', 'zip_code': '80026', 'country': 'US', 'state': 'CO', 'display_address': ['2755 Dagny Way', 'Ste 101', 'Lafayette, CO 80026']}","{'latitude': 40.01331, 'longitude': -105.13162}",Denver
"['Chocolatiers & Shops', 'Cafes']",Cultura Chocolate,4.5,13,"{'address1': '3742 Morrison Rd', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80219', 'country': 'US', 'state': 'CO', 'display_address': ['3742 Morrison Rd', 'Denver, CO 80219']}","{'latitude': 39.708058460624066, 'longitude': -105.03706739986211}",Denver
"['Coffee & Tea', 'Breakfast & Brunch', 'Juice Bars & Smoothies']",Ziggi's Coffee,4.5,26,"{'address1': '14325 Lincoln St', 'address2': None, 'address3': '', 'city': 'Thornton', 'zip_code': '80023', 'country': 'US', 'state': 'CO', 'display_address': ['14325 Lincoln St', 'Thornton, CO 80023']}","{'latitude': 39.955792595660604, 'longitude': -104.98535738932652}",Denver
"['Coffee & Tea', 'Somali']",Ifka Cafe,4.5,13,"{'address1': '1535 S Havana St', 'address2': 'Ste M', 'address3': '', 'city': 'Aurora', 'zip_code': '80247', 'country': 'US', 'state': 'CO', 'display_address': ['1535 S Havana St', 'Ste M', 'Aurora, CO 80247']}","{'latitude': 39.688246, 'longitude': -104.867536}",Denver
"['Pizza', 'Beer Bar']",Wood Paddle Pizza and Tap,4.5,267,"{'address1': '17060 E Quincy Ave', 'address2': '', 'address3': None, 'city': 'Aurora', 'zip_code': '80015', 'country': 'US', 'state': 'CO', 'display_address': ['17060 E Quincy Ave', 'Aurora, CO 80015']}","{'latitude': 39.6383171206396, 'longitude': -104.789603762823}",Denver
"['Mediterranean', 'Seafood', 'Kebab']",FelFel Mediterranean,4.5,1073,"{'address1': '4401 S Tamarac Pkwy', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80237', 'country': 'US', 'state': 'CO', 'display_address': ['4401 S Tamarac Pkwy', 'Denver, CO 80237']}","{'latitude': 39.6372008394623, 'longitude': -104.89464562302}",Denver
['Soul Food'],The Blazing Chicken Shack II,4.5,105,"{'address1': '5560 E 33rd Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80207', 'country': 'US', 'state': 'CO', 'display_address': ['5560 E 33rd Ave', 'Denver, CO 80207']}","{'latitude': 39.763668955194, 'longitude': -104.922757521272}",Denver
"['Chinese', 'Noodles']",Shi Miao Dao - Ten Seconds Yunnan Rice Noodle,4.5,63,"{'address1': '2000 S Havana St', 'address2': '', 'address3': None, 'city': 'Aurora', 'zip_code': '80014', 'country': 'US', 'state': 'CO', 'display_address': ['2000 S Havana St', 'Aurora, CO 80014']}","{'latitude': 39.68007, 'longitude': -104.86509}",Denver
"['Cheese Shops', 'Sandwiches', 'Meat Shops']",Dedalus Boulder,4.5,121,"{'address1': '1825 Pearl St', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['1825 Pearl St', 'Boulder, CO 80302']}","{'latitude': 40.01994, 'longitude': -105.27149}",Denver
"['Live/Raw Food', 'Juice Bars & Smoothies']",Pressed Juice Daily,4.5,30,"{'address1': '4421 W 43rd Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['4421 W 43rd Ave', 'Denver, CO 80212']}","{'latitude': 39.77485, 'longitude': -105.04445}",Denver
"['Bakeries', 'Breakfast & Brunch']",La Fillette Bakery,4.5,277,"{'address1': '6217 E 14th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80220', 'country': 'US', 'state': 'CO', 'display_address': ['6217 E 14th Ave', 'Denver, CO 80220']}","{'latitude': 39.73871757249164, 'longitude': -104.9155669}",Denver
"['American (New)', 'Vegan', 'Vegetarian']",Root Down,4.5,3797,"{'address1': '1600 W 33rd Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['1600 W 33rd Ave', 'Denver, CO 80211']}","{'latitude': 39.76306, 'longitude': -105.0056}",Denver
"['Ramen', 'Poke']",Ajinoya Ramen,4.5,326,"{'address1': '1390 S Colorado Blvd', 'address2': 'Ste 120', 'address3': None, 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['1390 S Colorado Blvd', 'Ste 120', 'Denver, CO 80222']}","{'latitude': 39.691411403275815, 'longitude': -104.94037590785871}",Denver
"['Breakfast & Brunch', 'Salad', 'Soup']",The Buff Restaurant,4.5,1780,"{'address1': '2600 Canyon Blvd', 'address2': '', 'address3': '', 'city': 'Boulder', 'zip_code': '80302', 'country': 'US', 'state': 'CO', 'display_address': ['2600 Canyon Blvd', 'Boulder, CO 80302']}","{'latitude': 40.017245, 'longitude': -105.2602784}",Denver
"['Salad', 'Mediterranean']",Cava,4.5,16,"{'address1': '1460 16th St', 'address2': None, 'address3': None, 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1460 16th St', 'Denver, CO 80202']}","{'latitude': 39.750194, 'longitude': -104.998919}",Denver
['Tacos'],Tacos Los Norteños,4.5,16,"{'address1': '13750 Grant St', 'address2': '', 'address3': None, 'city': 'Thornton', 'zip_code': '80023', 'country': 'US', 'state': 'CO', 'display_address': ['13750 Grant St', 'Thornton, CO 80023']}","{'latitude': 39.94537, 'longitude': -104.98197}",Denver
"['Sushi Bars', 'Ramen']",Misaki at Superior,4.5,216,"{'address1': '402 Marshall Rd', 'address2': None, 'address3': '', 'city': 'Superior', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['402 Marshall Rd', 'Superior, CO 80027']}","{'latitude': 39.95652, 'longitude': -105.17075}",Denver
"['Chicken Shop', 'Halal']",Dave's Hot Chicken,4.5,72,"{'address1': '1615 Platte St', 'address2': None, 'address3': None, 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1615 Platte St', 'Denver, CO 80202']}","{'latitude': 39.75757516196776, 'longitude': -105.00802698253719}",Denver
"['Asian Fusion', 'Thai', 'Vietnamese']",Golden Leaf Asian Cuisine,4.5,8,"{'address1': '9208 W Alameda Ave', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '80226', 'country': 'US', 'state': 'CO', 'display_address': ['9208 W Alameda Ave', 'Lakewood, CO 80226']}","{'latitude': None, 'longitude': None}",Denver
"['Middle Eastern', 'Mediterranean']",Grape Leaves Restaurant,4.5,16,"{'address1': '12405 E Mississippi Ave', 'address2': 'Ste 200', 'address3': None, 'city': 'Aurora', 'zip_code': '80012', 'country': 'US', 'state': 'CO', 'display_address': ['12405 E Mississippi Ave', 'Ste 200', 'Aurora, CO 80012']}","{'latitude': 39.69693347080452, 'longitude': -104.84443396649289}",Denver
"['Italian', 'Pizza', 'Salad']",Colore Italian Restaurant & Pizzeria,4.5,571,"{'address1': '2700 S Broadway', 'address2': 'Ste A', 'address3': '', 'city': 'Englewood', 'zip_code': '80113', 'country': 'US', 'state': 'CO', 'display_address': ['2700 S Broadway', 'Ste A', 'Englewood, CO 80113']}","{'latitude': 39.66744772710727, 'longitude': -104.98730908618164}",Denver
"['Vietnamese', 'Coffee & Tea', 'Noodles']",Pho 92 DIA,4.5,286,"{'address1': '6691 N Tower Rd', 'address2': 'Unit\xa0101', 'address3': None, 'city': 'Denver', 'zip_code': '80249', 'country': 'US', 'state': 'CO', 'display_address': ['6691 N Tower Rd', 'Unit\xa0101', 'Denver, CO 80249']}","{'latitude': 39.817705, 'longitude': -104.772524}",Denver
['Chinese'],Dating Yumy,4.5,84,"{'address1': '12203 E Iliff Ave', 'address2': 'Ste D', 'address3': None, 'city': 'Aurora', 'zip_code': '80014', 'country': 'US', 'state': 'CO', 'display_address': ['12203 E Iliff Ave', 'Ste D', 'Aurora, CO 80014']}","{'latitude': 39.67589, 'longitude': -104.8456013}",Denver
"['Mexican', 'Seafood']",Chapala Mexican Restaurant,4.5,84,"{'address1': '2049 Wadsworth Blvd', 'address2': '', 'address3': None, 'city': 'Lakewood', 'zip_code': '80214', 'country': 'US', 'state': 'CO', 'display_address': ['2049 Wadsworth Blvd', 'Lakewood, CO 80214']}","{'latitude': 39.748292491801315, 'longitude': -105.08297520213303}",Denver
"['Poke', 'Ramen']",Mugi Ramen & Poke,4.5,38,"{'address1': '12231 Pine Bluffs Way', 'address2': 'Ste 109', 'address3': None, 'city': 'Parker', 'zip_code': '80134', 'country': 'US', 'state': 'CO', 'display_address': ['12231 Pine Bluffs Way', 'Ste 109', 'Parker, CO 80134']}","{'latitude': 39.49384332869648, 'longitude': -104.75959875510306}",Denver
"['Indian', 'Pakistani']",Taj Mahal,4.5,247,"{'address1': '1075 E South Boulder Rd', 'address2': 'Ste 145', 'address3': '', 'city': 'Louisville', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['1075 E South Boulder Rd', 'Ste 145', 'Louisville, CO 80027']}","{'latitude': 39.988007, 'longitude': -105.129662}",Denver
"['Soul Food', 'Barbeque', 'Food Trucks']",Q's Quisine,4.5,76,"{'address1': '5428 S Parker Rd', 'address2': '', 'address3': None, 'city': 'Aurora', 'zip_code': '80015', 'country': 'US', 'state': 'CO', 'display_address': ['5428 S Parker Rd', 'Aurora, CO 80015']}","{'latitude': 39.616607618285705, 'longitude': -104.81732710216261}",Denver
"['Chicken Shop', 'Breakfast & Brunch', 'Sandwiches']",Birdcall,4.5,204,"{'address1': '1701 Wewatta St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1701 Wewatta St', 'Denver, CO 80202']}","{'latitude': 39.754606357018325, 'longitude': -105.00144578498907}",Denver
"['Delis', 'Specialty Food', 'Grocery']",Spinelli's Market,4.5,264,"{'address1': '4621 E 23rd Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80207', 'country': 'US', 'state': 'CO', 'display_address': ['4621 E 23rd Ave', 'Denver, CO 80207']}","{'latitude': 39.75118, 'longitude': -104.9333}",Denver
"['Bakeries', 'Breakfast & Brunch', 'Cafes']",Little Finch,4.5,49,"{'address1': '1490 16th St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1490 16th St', 'Denver, CO 80202']}","{'latitude': 39.750329, 'longitude': -104.999247}",Denver
"['Vegetarian', 'Bars']",Vital Root,4.5,504,"{'address1': '3915 Tennyson St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['3915 Tennyson St', 'Denver, CO 80212']}","{'latitude': 39.77142, 'longitude': -105.04431}",Denver
"['Pizza', 'Italian', 'Salad']",Big Bill's NY Pizza,4.5,725,"{'address1': '8243 S Holly St', 'address2': None, 'address3': '', 'city': 'Centennial', 'zip_code': '80122', 'country': 'US', 'state': 'CO', 'display_address': ['8243 S Holly St', 'Centennial, CO 80122']}","{'latitude': 39.5666466369406, 'longitude': -104.924096787821}",Denver
"['Mini Golf', 'Bars', 'American (New)']",Urban Putt,4.5,219,"{'address1': '1201 18th St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1201 18th St', 'Denver, CO 80202']}","{'latitude': 39.75066, 'longitude': -104.99422}",Denver
"['Mexican', 'Seafood', 'Breakfast & Brunch']",Don Juans Mexican Grill,4.5,126,"{'address1': '3625 W Bowles Ave', 'address2': 'Units 15 & 16', 'address3': None, 'city': 'Littleton', 'zip_code': '80123', 'country': 'US', 'state': 'CO', 'display_address': ['3625 W Bowles Ave', 'Units 15 & 16', 'Littleton, CO 80123']}","{'latitude': 39.6102137853157, 'longitude': -105.036281271755}",Denver
"['Chicken Shop', 'Sandwiches']",Birdcall,4.5,518,"{'address1': '800 E 26th Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['800 E 26th Ave', 'Denver, CO 80205']}","{'latitude': 39.75444, 'longitude': -104.97662}",Denver
"['Cajun/Creole', 'Breakfast & Brunch', 'Comfort Food']","Sassafras American Eatery, Highlands",4.5,1215,"{'address1': '3927 W 32nd Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['3927 W 32nd Ave', 'Denver, CO 80212']}","{'latitude': 39.76227, 'longitude': -105.03885}",Denver
['Mexican'],El Tamalero,4.5,22,"{'address1': '14155 E Colfax Ave', 'address2': 'Unit A3', 'address3': None, 'city': 'Aurora', 'zip_code': '80011', 'country': 'US', 'state': 'CO', 'display_address': ['14155 E Colfax Ave', 'Unit A3', 'Aurora, CO 80011']}","{'latitude': 39.740783, 'longitude': -104.822759}",Denver
"['Bars', 'Food Court', 'Coffee & Tea']",Morris & Mae Market,4.5,44,"{'address1': '18475 W Colfax Ave', 'address2': 'Ste 132', 'address3': '', 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['18475 W Colfax Ave', 'Ste 132', 'Golden, CO 80401']}","{'latitude': 39.703475, 'longitude': -105.206012}",Denver
"['Fast Food', 'Delis', 'Mexican']",Las Tortas 2,4.5,11,"{'address1': '1848 W 92nd Ave', 'address2': '', 'address3': '', 'city': 'Federal Heights', 'zip_code': '80260', 'country': 'US', 'state': 'CO', 'display_address': ['1848 W 92nd Ave', 'Federal Heights, CO 80260']}","{'latitude': 39.8631086903215, 'longitude': -105.009447985917}",Denver
"['Meat Shops', 'Sandwiches', 'Delis']",Honey Baked Ham Company,4.5,22,"{'address1': '7050 East County Line Rd', 'address2': '', 'address3': '', 'city': 'Highlands Ranch', 'zip_code': '80126', 'country': 'US', 'state': 'CO', 'display_address': ['7050 East County Line Rd', 'Highlands Ranch, CO 80126']}","{'latitude': 39.56551, 'longitude': -104.90688}",Denver
"['Thai', 'Coffee & Tea', 'Breakfast & Brunch']",Esme Cafe,4.5,33,"{'address1': '10111 Inverness Main St M', 'address2': 'Unit M', 'address3': '', 'city': 'Englewood', 'zip_code': '80112', 'country': 'US', 'state': 'CO', 'display_address': ['10111 Inverness Main St M', 'Unit M', 'Englewood, CO 80112']}","{'latitude': 39.57952284862932, 'longitude': -104.8710828020078}",Denver
"['Italian', 'Cocktail Bars']",Meatball Eatery And Libations,4.5,201,"{'address1': '9220 E Arapahoe Rd', 'address2': None, 'address3': '', 'city': 'Greenwood Village', 'zip_code': '80112', 'country': 'US', 'state': 'CO', 'display_address': ['9220 E Arapahoe Rd', 'Greenwood Village, CO 80112']}","{'latitude': 39.59447, 'longitude': -104.88179}",Denver
"['Coffee & Tea', 'Coffee Roasteries', 'Breakfast & Brunch']",Unravel Coffee - Denver,4.5,124,"{'address1': '1441 S Holly St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['1441 S Holly St', 'Denver, CO 80222']}","{'latitude': 39.69046167, 'longitude': -104.92310333}",Denver
['Mexican'],El Valle Mexican Restaurant,4.5,58,"{'address1': '2925 W 38th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2925 W 38th Ave', 'Denver, CO 80211']}","{'latitude': 39.7693133, 'longitude': -105.0237506}",Denver
"['Italian', 'Gluten-Free', 'Pizza']",Parma Trattoria & Mozzarella Bar,4.5,915,"{'address1': '1132 W Dillon Rd', 'address2': '', 'address3': '', 'city': 'Louisville', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['1132 W Dillon Rd', 'Louisville, CO 80027']}","{'latitude': 39.961589, 'longitude': -105.167217}",Denver
"['Barbeque', 'Smokehouse', 'Burgers']",Roaming Buffalo BBQ,4.5,36,"{'address1': '17121 S Golden Rd', 'address2': None, 'address3': None, 'city': 'Golden', 'zip_code': '80401', 'country': 'US', 'state': 'CO', 'display_address': ['17121 S Golden Rd', 'Golden, CO 80401']}","{'latitude': 39.73818215022349, 'longitude': -105.19240327870489}",Denver
['Indian'],Chutney Indian Cuisine,4.5,122,"{'address1': '2740 S Havana St', 'address2': 'Unit K', 'address3': None, 'city': 'Aurora', 'zip_code': '80014', 'country': 'US', 'state': 'CO', 'display_address': ['2740 S Havana St', 'Unit K', 'Aurora, CO 80014']}","{'latitude': 39.666631, 'longitude': -104.864522}",Denver
"['Dive Bars', 'Mexican']",Dive Inn,4.5,175,"{'address1': '1380 S Broadway', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80210', 'country': 'US', 'state': 'CO', 'display_address': ['1380 S Broadway', 'Denver, CO 80210']}","{'latitude': 39.691509, 'longitude': -104.987078}",Denver
"['Meat Shops', 'Mexican', 'International Grocery']",Carniceria Latina,4.5,25,"{'address1': '2272 S Chambers Rd', 'address2': '', 'address3': '', 'city': 'Aurora', 'zip_code': '80014', 'country': 'US', 'state': 'CO', 'display_address': ['2272 S Chambers Rd', 'Aurora, CO 80014']}","{'latitude': 39.675777, 'longitude': -104.808348}",Denver
['Filipino'],Manila Bay Filipino Restaurant,4.5,100,"{'address1': '13800 E Mississippi Ave', 'address2': '', 'address3': None, 'city': 'Aurora', 'zip_code': '80012', 'country': 'US', 'state': 'CO', 'display_address': ['13800 E Mississippi Ave', 'Aurora, CO 80012']}","{'latitude': 39.69624, 'longitude': -104.82789}",Denver
"['Vietnamese', 'Asian Fusion']",Top Pho Restaurant,4.5,237,"{'address1': '11697 E Colfax Ave', 'address2': None, 'address3': '', 'city': 'Aurora', 'zip_code': '80010', 'country': 'US', 'state': 'CO', 'display_address': ['11697 E Colfax Ave', 'Aurora, CO 80010']}","{'latitude': 39.740482, 'longitude': -104.85215}",Denver
"['Delis', 'Italian', 'Salad']",Lou’s Italian Specialties,4.5,212,"{'address1': '3357 Downing St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['3357 Downing St', 'Denver, CO 80205']}","{'latitude': 39.7641692, 'longitude': -104.97353}",Denver
['Ramen'],Sukiya Ramen,4.5,106,"{'address1': '450 N Broadway', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['450 N Broadway', 'Denver, CO 80203']}","{'latitude': 39.7234, 'longitude': -104.98734}",Denver
